movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female,overview
1836,3000000,en,8.733192,1988-07-08,97,Medium,7282851,1,1,1,1,5,1988,7,0,8,40981593,0,3,1,1,0,0,0,0,5,1,1,1,0,1,0,0,0,0,1,1,1,,,,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does."
1837,60000000,en,7.094624,2008-09-11,101,Medium,73174566,1,1,1,1,4,2008,9,1,11,-37667937,0,5,1,1,0,1,1,0,4,44,6,13,4,1,1,0,1,0,1,0,1,330444045,158733820,,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?"
1838,30000000,en,11.552956,2005-01-19,109,Medium,35294470,1,0,1,1,22,2005,1,0,19,-50746591,0,4,2,1,0,0,1,0,22,14,6,23,6,14,2,0,0,0,1,1,1,235860116,156822020,250649836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,21,6,4,3,4,17,19,7,3,0,0,0,2,0,0,0,2,2,0,0,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop."
1839,200000000,en,13.67812,2008-10-30,106,Medium,586090727,1,1,1,1,4,2008,10,1,30,-28659422,0,1,2,1,1,0,1,0,4,14,10,3,3,3,3,0,1,0,1,0,1,599045960,99965753,19777647,5,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,6,1,0,4,0,0,0,1,0,0,0,2,0,0,0,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined."
1843,0,en,9.987072,1983-12-16,105,Medium,27900000,1,0,1,0,6,1983,12,1,16,32322910,0,1,1,1,0,0,0,0,6,11,4,0,0,2,2,0,0,0,1,1,1,190458706,,,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese...
1844,0,da,1.907938,1999-04-01,106,Medium,5405313,0,0,1,0,3,1999,4,0,1,-28405871,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"When handyman Niller comes to install Sus' new kitchen one day, their immediate crush is a sweet escape from both of their problematic relationships."
1845,9000000,en,1.494688,2005-08-26,97,Medium,1046166,1,1,1,1,4,2005,8,1,26,-33273015,0,3,1,1,0,0,0,0,4,6,4,18,3,2,2,0,1,1,1,0,0,54744738,161834276,117487473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.
1840,0,en,1.655202,2006-02-03,156,Large,138913,1,0,1,0,0,2006,2,0,3,-15309317,0,,1,1,0,0,0,0,0,4,1,2,1,3,0,1,0,0,0,0,1,21706101,29235353,72266306,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Interviews with scientists and authors, animated bits, and a storyline involving a deaf photographer are used in this docudrama to illustrate the link between quantum mechanics, neurobiology, human consciousness and day-to-day reality."
1841,130000000,en,12.204174,2014-02-18,105,Medium,117831631,1,0,1,1,15,2014,2,0,18,-15309317,0,5,3,1,0,0,0,0,15,1,1,11,1,5,1,0,1,1,1,0,0,,152500343,68349884,9,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,4,3,3,1,1,9,6,3,3,0,1,0,1,0,0,0,2,0,0,0,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him."
1842,15000000,en,9.747452,2009-08-21,89,Short,6405245,1,1,1,1,5,2009,8,1,21,-33273015,0,4,1,1,0,0,0,0,5,5,3,0,0,3,1,1,0,0,0,1,1,158733820,,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,8,5,2,0,11,9,1,2,0,1,0,2,2,0,0,1,0,1,1,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family."
1846,1500000,en,6.939994,1989-04-20,97,Medium,14697005,1,0,1,1,11,1989,4,0,20,-28405871,0,1,1,1,0,0,0,0,11,4,4,0,0,0,0,0,0,0,1,1,1,22812411,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge."
1847,4000000,nl,3.92107,2008-11-17,103,Medium,530048,0,1,1,1,2,2008,11,0,17,31944703,0,5,2,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,1,0,0,,,30536013,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,"During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village."
1848,0,en,0.540436,1995-09-15,86,Short,209935,1,0,1,1,3,1995,9,1,15,-37667937,0,,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?"
1851,0,en,6.741159,2006-01-06,94,Medium,6538177,1,0,1,1,5,2006,1,0,6,-50746591,0,2,1,1,0,0,0,0,5,4,3,10,3,5,3,1,0,0,0,1,1,181466833,196482882,196482882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,1,0,10,1,1,3,0,0,0,1,0,0,0,2,0,0,0,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But he gets kicked out of his apartment and is forced to move in with his grandmother."
1852,14000000,en,12.243528,2000-09-19,97,Medium,38574362,1,0,1,1,6,2000,9,1,19,-37667937,0,3,2,1,0,0,0,0,6,3,1,0,0,4,3,1,0,1,0,1,0,46264384,,81452156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country in 'Urban Legends: Final Cut', the suspenseful follow up to the smash hit 'Urban Legend'. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect. 'Urban Legends: Final Cut' is an edge-of-your-seat thriller that will keep you guessing until the shocking climax."
1853,0,en,3.928278,2002-10-25,93,Short,3090862,1,0,1,1,2,2002,10,1,25,-28659422,0,4,1,1,0,0,0,0,2,3,3,0,0,5,3,0,0,0,1,1,1,116672912,,40002112,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,2,2,0,7,2,0,2,0,0,0,0,0,0,0,1,0,0,0,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall."
1850,3230939,ta,1.937874,2009-04-03,162,Large,18000000,0,0,1,0,1,2009,4,0,3,-28405871,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,,2640850,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Deva (Surya Sivakumar) arrives at the Chennai International Airport after running an errand for Arumuga Dass (Prabhu Ganesan) of smuggling pre-release pirated movies on DVD. The two leave for their hideout and instruct Dilli (Karunas), a hearing-impaired assistant of Dass, to make copies of the DVD. Just when police crews arrive into their vicinity, Dass informs Deva and the rest to leave. Deva tells the others to leave while he quickly sets up the burning process. Deva also leaves the hideout just in time. However, the police officers arrive at the hideout, only to see the burning process of the DVDs complete. The police then seize the DVDs and computers. The inspector, who was a friend of Dass, tells him that he can close the case if one of Dass's men agrees to the crime. Deva attempts to go, but another man, Chitti (Jegan), who had no affiliation to them volunteers, takes the blame. Later, Chitti joins Dass's group."
1856,16000000,en,6.493474,2007-09-29,91,Short,24377151,1,1,1,0,8,2007,9,1,29,-37667937,0,2,1,1,0,0,0,0,8,20,11,5,2,6,4,0,0,0,1,1,1,461983149,17096053,550000000,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,5,1,0,3,0,0,0,1,0,0,0,1,0,0,0,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray)."
1857,170000000,en,21.259,2010-12-10,125,Large,400062763,1,1,1,1,10,2010,12,1,10,32322910,0,6,1,1,0,0,0,0,10,5,2,21,3,6,5,0,0,1,1,1,0,92374674,149044513,51148651,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3,1,0,0,12,1,1,4,1,0,0,0,0,0,0,3,0,0,0,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world."
1858,0,it,4.67525,2000-08-31,114,Medium,1805884,0,0,1,0,1,2000,8,1,31,-33273015,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,"The story of Peppino Impastato, a political activist who opposed the Mafia in Sicily.  One hundred steps was the number of steps it took to get from the Impastato house to the house of the Mafia boss Tano Badalamenti."
1860,12000000,en,8.960713,2012-06-28,93,Short,32726956,1,1,1,1,1,2012,6,0,28,74205073,0,4,1,1,0,0,0,0,1,2,2,5,5,1,0,0,0,1,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,2,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Giving fans unprecedented access to the real life of the music sensation, Katy Perry: Part of Me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. Featuring rare behind-the-scenes interviews, personal moments between Katy and her friends, and all-access footage of rehearsals, choreography, Katy’s signature style and more, Katy Perry: Part of Me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything."
1861,6500000,en,2.12989,1981-04-24,104,Medium,566736,1,0,1,1,3,1981,4,0,24,-28405871,0,2,1,1,0,0,0,0,3,2,2,1,1,0,0,0,1,1,1,0,0,50750000,,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Jon Lansdale is a comic book artist who loses his right hand in a car accident. The hand was not found at the scene of the accident, but it soon returns by itself to follow Jon around, and murder those who anger him."
1862,170000000,en,18.717704,2014-03-20,136,Large,714766572,1,1,1,1,12,2014,3,0,20,-7149862,1,1,1,1,0,0,0,0,12,16,6,60,12,23,6,0,0,1,1,1,0,1519557910,1519557910,1519557910,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,8,3,2,2,1,10,1,0,3,0,0,1,2,0,0,0,1,0,0,0,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier."
1881,210000000,en,0.867943,2006-05-24,104,Medium,459359555,1,0,1,1,7,2006,5,0,24,21757736,0,11,3,1,0,0,0,0,7,5,3,21,7,12,5,0,1,0,1,0,1,407711549,431971116,926287400,4,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,4,3,1,3,0,15,1,2,2,2,0,0,1,0,1,0,3,0,0,0,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto."
1883,0,en,5.279919,1975-03-13,108,Medium,20642922,1,0,1,0,3,1975,3,0,13,-7149862,0,1,1,1,0,0,0,0,3,3,2,1,1,3,3,0,1,0,1,0,1,102308889,,21700000,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,A biplane pilot who had missed flying in WWI takes up barnstorming and later a movie career in his quest for the glory he had missed.
1884,30000000,ja,7.857666,2013-09-07,115,Medium,17137302,0,0,1,0,0,2013,9,1,7,-37667937,0,1,1,0,0,0,0,1,0,2,1,1,0,1,1,0,0,1,1,0,0,2725258,44038000,61700000,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.
1886,0,es,6.715019,1997-10-28,103,Medium,1535558,0,0,1,1,10,1997,10,1,28,-28659422,0,3,2,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,,,,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,3,2,0,4,0,0,0,0,0,0,0,1,0,0,0,A scorned ex-convict forces himself into the lives of the couple who put him behind bars.
1865,0,en,7.65458,2004-03-24,93,Short,181466833,1,0,1,1,5,2004,3,0,24,-7149862,1,2,1,1,0,0,0,0,5,9,4,7,1,13,4,0,1,0,1,0,1,125586134,125586134,103166989,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,8,31,7,3,6,7,18,15,22,4,0,0,1,1,0,0,0,1,0,1,0,"When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?"
1866,19000000,en,14.9837,2016-07-27,96,Medium,85241496,1,1,1,1,13,2016,7,0,27,40981593,0,3,1,1,0,0,0,0,13,14,5,12,8,6,4,1,0,1,0,1,0,6491240,188441614,93282604,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,3,6,3,3,2,5,6,5,2,0,0,0,1,0,1,0,2,0,0,1,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future."
1867,125000000,en,33.704935,2017-06-06,110,Medium,407778013,1,1,1,1,3,2017,6,0,6,74205073,0,3,1,1,0,0,0,0,3,36,5,24,7,6,3,0,0,1,1,1,0,694713380,662845518,255273813,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,11,14,15,2,8,6,16,12,12,6,0,0,0,1,0,0,0,2,0,0,1,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension."
1869,108000000,en,25.62993,2015-09-30,141,Large,630161890,1,1,1,1,15,2015,9,1,30,-37667937,0,6,1,1,0,0,0,0,15,47,14,15,13,23,10,0,1,1,1,0,0,311312624,146497771,886686817,21,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,10,14,2,4,2,11,14,22,2,2,0,0,1,0,0,0,3,0,0,0,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
1871,8000000,en,2.404818,1991-05-03,115,Medium,10400000,1,0,1,0,5,1991,5,0,3,21757736,0,2,2,1,0,0,0,0,5,7,6,6,2,0,0,0,0,1,1,1,0,52293982,42160849,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A beautiful black gangster's moll flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang, and a few other unsavoury characters, are on her trail. A pudgy momma's boy becomes the object of her affections and the unlikely hero of the tale."
1872,37000000,en,16.414239,1989-06-15,108,Medium,215394738,1,0,1,1,16,1989,6,0,15,74205073,0,1,1,1,0,0,0,0,16,6,2,10,3,5,2,0,0,1,1,1,0,85300000,333000000,183316455,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,9,3,3,1,3,11,3,4,1,0,0,1,0,0,0,1,1,0,0,"Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat."
1873,17000000,en,6.815147,1988-02-05,171,Large,10006806,1,0,1,1,9,1988,2,0,5,-15309317,0,1,1,1,0,0,0,0,9,3,2,0,0,0,0,0,1,1,1,0,0,77737889,,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her."
1875,0,en,0.229233,2007-01-01,0,Short,1,1,1,1,0,0,2007,1,0,1,-50746591,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Five members of the Missing Persons Task Force investigate the mysterious disappearance of 17-year-old Evi. While unraveling the girl's troubled relationship with her parents, which leaves her father as one of the prime suspects, they discover that her life had recently taken a bizarre turn, with the teenager seen at several sex parties, receiving expensive gifts from a shadowy new friend. Was Evi the victim of a pimp, or did her father discover his daughter's double life and lose control?"
1876,80000000,en,13.666488,2003-11-14,90,Short,68514844,1,0,1,1,6,2003,11,0,14,31944703,0,6,2,1,0,0,0,0,6,11,6,4,2,16,5,0,1,0,1,0,1,90383208,25605015,218613188,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,1,5,1,4,2,0,16,6,13,4,3,0,1,1,0,0,0,7,0,0,0,"Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot."
